id,title_romaji,title_english,episodes,status,average_score,popularity,favourites,genres,studios,source,season,start_date,end_date
178312,FARMAGIA,Farmagia,,NOT_YET_RELEASED,,943,12,Fantasy,"Bridge, Marvelous",VIDEO_GAME,WINTER,2025-1-10,None-None-None
178433,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,,,NOT_YET_RELEASED,,1189,9,"Action, Adventure, Comedy, Drama, Fantasy, Romance",,LIGHT_NOVEL,,None-None-None,None-None-None
178434,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World Season 2",12.0,RELEASING,70.0,24441,482,"Adventure, Fantasy","studio MOTHER, Bandai Namco Filmworks, Kodansha, Crunchyroll, Tencent, Bandai Namco Music Live, Bushiroad Move, U-NEXT, CBC TV, Dentsu",LIGHT_NOVEL,FALL,2024-9-29,2024-12-22
178462,Class no Daikirai na Joshi to Kekkon Suru Koto ni Natta.,,,NOT_YET_RELEASED,,9138,118,"Comedy, Romance","Aniplex, KADOKAWA, Studio Gokumi, AXsiZ, EGG FIRM",LIGHT_NOVEL,WINTER,2025-1-3,None-None-None
178467,Tsuki ga Michibiku Isekai Douchuu 3rd Season,,,NOT_YET_RELEASED,,13524,229,"Action, Adventure, Comedy, Fantasy",,LIGHT_NOVEL,,None-None-None,None-None-None
178495,Tasokare Hotel,,,NOT_YET_RELEASED,,1405,6,"Mystery, Supernatural",PRA,VIDEO_GAME,WINTER,2025-1-8,None-None-None
178533,Ranma 1/2 (2024),Ranma1/2 (2024),,RELEASING,79.0,30627,738,"Action, Comedy, Romance","MAPPA, Shogakukan-Shueisha Productions, MAPPA, Shogakukan, Nippon Television Network",MANGA,FALL,2024-10-6,None-None-None
178548,Fuguushoku [Kanteishi] ga Jitsu wa Saikyou Datta: Naraku de Kitaeta Saikyou no [Shingan] de Musou Suru,"Even Given the Worthless “Appraiser” Class, I’m Actually the Strongest",12.0,NOT_YET_RELEASED,,3807,42,"Action, Adventure, Comedy, Drama, Fantasy, Romance","Okuruto Noboru, Bit Grooove Promotion",LIGHT_NOVEL,WINTER,2025-1-9,None-None-None
178550,Unnamed Memory Act.2,Unnamed Memory Season 2,,NOT_YET_RELEASED,,7453,105,"Adventure, Fantasy, Romance","ENGI, KADOKAWA",LIGHT_NOVEL,WINTER,2025-1-None,None-None-None
178675,Bad Girl,,,NOT_YET_RELEASED,,1360,8,Comedy,Bridge,MANGA,,None-None-None,None-None-None
178680,WIND BREAKER Season 2,WIND BREAKER Season 2,,NOT_YET_RELEASED,,19372,195,"Action, Comedy, Drama","Aniplex, CloverWorks",MANGA,SPRING,2025-4-None,None-None-None
178701,Aru Majo ga Shinu Made,,,NOT_YET_RELEASED,,2513,12,"Adventure, Drama, Fantasy","KADOKAWA, EMT Squared",LIGHT_NOVEL,,2025-None-None,None-None-None
178729,Ooi! Tonbo 2nd Season,Tonbo! Season 2,,RELEASING,64.0,1423,21,"Drama, Sports","OLM, Shogakukan Music & Digital Entertainment, REMOW, TV Tokyo, Video Promotions, Kouichi Shinyou Kinko, Golf Digest Company, BS TV Tokyo, OLM, Shogakukan, Shogakukan-Shueisha Productions, Toho, Happinet Phantom Studios, TV Tokyo Direct",MANGA,FALL,2024-10-5,None-None-None
178749,Pierrot Mahou Shoujo Series (Provisional Title),,,NOT_YET_RELEASED,,357,1,Mahou Shoujo,"Bandai Namco Filmworks, Studio Pierrot",,,None-None-None,None-None-None
178781,Sentai Daishikkaku 2nd Season,,,NOT_YET_RELEASED,,7474,47,"Action, Comedy, Drama, Sci-Fi","Shouchiku, Yostar Pictures",MANGA,SPRING,2025-4-None,None-None-None
178789,Mushoku Tensei III: Isekai Ittara Honki Dasu,,,NOT_YET_RELEASED,,24139,335,"Adventure, Drama, Ecchi, Fantasy","Toho, Studio Bind, Frontier Works, KADOKAWA, EGG FIRM",LIGHT_NOVEL,,None-None-None,None-None-None
178825,CLASSIC★STARS,,,NOT_YET_RELEASED,,269,3,Music,"Platinum Vision, King Records",OTHER,,2025-None-None,None-None-None
178869,Clevatess: Majuu no Ou to Akago to Kabane no Yuusha,,,NOT_YET_RELEASED,,940,9,"Action, Drama, Fantasy","KADOKAWA, Lay-duce",MANGA,,2025-None-None,None-None-None
178886,"Mikadono Sanshimai wa Angai, Choroi.",,,NOT_YET_RELEASED,,1526,13,"Comedy, Romance","Aniplex, P.A. Works",MANGA,,2025-None-None,None-None-None
179054,Kuroshitsuji: Midori no Majo-hen,Black Butler: Emerald Witch Arc,,NOT_YET_RELEASED,,4377,40,"Action, Comedy, Fantasy, Mystery, Supernatural","CloverWorks, Square Enix, Aniplex, CloverWorks, Crunchyroll",,SPRING,2025-4-None,None-None-None
179062,Enen no Shouboutai: San no Shou Part 2,Fire Force Season 3 Part 2,,NOT_YET_RELEASED,,6277,48,"Action, Drama, Sci-Fi, Supernatural","Kodansha, bilibili, DMM music, DMM pictures, David Production",MANGA,WINTER,2026-1-None,None-None-None
179068,Zenchiteki na Dokusha no Shiten kara,Omniscient Reader,,NOT_YET_RELEASED,,14492,366,"Action, Adventure, Fantasy","Aniplex, Crunchyroll",OTHER,,None-None-None,None-None-None
179088,Minami-ke (Shin Series),,,NOT_YET_RELEASED,,606,3,"Comedy, Slice of Life",,MANGA,,None-None-None,None-None-None
179294,Watari Tori to Katatsumuri,,,NOT_YET_RELEASED,,433,2,"Adventure, Comedy, Slice of Life",,MANGA,,None-None-None,None-None-None
179297,Magic Maker: Isekai Mahou no Tsukurikata,Magic Maker: How to Make Magic in Another World,,NOT_YET_RELEASED,,2669,38,"Action, Adventure, Fantasy, Slice of Life","Studio DEEN, KADOKAWA, Frontier Works, Toy's Factory",LIGHT_NOVEL,WINTER,2025-1-9,None-None-None
179302,SANDA,,,NOT_YET_RELEASED,,1837,12,"Drama, Mystery",Science SARU,MANGA,,None-None-None,None-None-None
179344,"Kanojo, Okarishimasu 4th Season",,,NOT_YET_RELEASED,,7710,92,"Comedy, Romance",DMM pictures,MANGA,,2025-None-None,None-None-None
179541,Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu,,,NOT_YET_RELEASED,,282,1,"Comedy, Fantasy, Slice of Life",,LIGHT_NOVEL,,None-None-None,None-None-None
179678,Jigoku Sensei Nube (2025),Hell Teacher: Jigoku Sensei Nube (2025),,NOT_YET_RELEASED,,1093,8,"Action, Comedy, Horror, Supernatural",Studio KAI,MANGA,SUMMER,2025-None-None,None-None-None
179689,Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi,Headhunted to Another World: From Salaryman to Big Four!,,NOT_YET_RELEASED,,2420,32,"Adventure, Comedy, Fantasy","GEEKTOYS, CompTown, OVERLAP",MANGA,WINTER,2025-1-1,None-None-None
179694,Rock wa Lady no Tashina Mideshite,,,NOT_YET_RELEASED,,1625,10,"Drama, Music","Bandai Namco Pictures, Rakuten",MANGA,SPRING,2025-4-None,None-None-None
179696,Kono Kaisha ni Suki na Hito ga Imasu,,,NOT_YET_RELEASED,,6392,45,"Comedy, Romance, Slice of Life",BLADE,MANGA,WINTER,2025-1-6,None-None-None
179774,Gaki Deka,,22.0,FINISHED,,28,0,"Comedy, Ecchi",Studio Gallop,MANGA,FALL,1989-10-16,1990-3-26
179828,Kakkou no Iinazuke 2nd Season,,,NOT_YET_RELEASED,,5634,62,"Comedy, Romance",KADOKAWA,MANGA,,2025-None-None,None-None-None
179870,Oshiri Tantei 6,,13.0,FINISHED,,30,0,"Comedy, Fantasy, Mystery","NHK, Toei Animation",OTHER,SPRING,2022-4-9,2022-7-2
179871,Oshiri Tantei 7,,8.0,FINISHED,,28,0,"Comedy, Fantasy, Mystery","NHK, Toei Animation",OTHER,SPRING,2023-4-8,2023-5-27
179872,Oshiri Tantei 8,,7.0,FINISHED,,25,0,"Comedy, Fantasy, Mystery","Toei Animation, NHK",OTHER,FALL,2023-10-7,2023-11-18
179879,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai Sareru,,,NOT_YET_RELEASED,,473,5,"Drama, Romance",,LIGHT_NOVEL,,2025-None-None,None-None-None
179885,"Yuusha Party wo Tsuihou Sareta Hikuma Doushi, S Rank Boukensha ni Hirowareru: Kono Shiromadoushi ga Kikakugai Sugiru",,,NOT_YET_RELEASED,,698,9,"Action, Adventure, Fantasy",Felix Film,LIGHT_NOVEL,,2025-None-None,None-None-None
179919,NegaPosi Angler,Negative Positive Angler,12.0,RELEASING,69.0,17814,208,Drama,"NUT, KADOKAWA, bilibili, Tencent, AT-X",ORIGINAL,FALL,2024-10-3,2024-12-19
179950,Reincarnation no Kaben,,,NOT_YET_RELEASED,,1554,12,"Action, Supernatural",Mag Garden,MANGA,,None-None-None,None-None-None
179955,"Katainaka no Ossan, Kensei ni Naru",,,NOT_YET_RELEASED,,3388,47,"Action, Adventure, Comedy, Fantasy","NBCUniversal Entertainment Japan, Hayabusa Film, Passione",LIGHT_NOVEL,SPRING,2025-4-None,None-None-None
179965,"Haite Kudasai, Takamine-san",,,NOT_YET_RELEASED,,4223,53,"Comedy, Ecchi, Romance, Slice of Life","KADOKAWA, LIDENFILMS",MANGA,,None-None-None,None-None-None
179979,Aharen-san wa Hakarenai Season 2,,,NOT_YET_RELEASED,,7670,61,"Comedy, Romance, Slice of Life","bilibili, Felix Film",MANGA,,None-None-None,None-None-None
179981,Chiyu Mahou no Machigatta Tsukaikata 2nd Season,The Wrong Way to Use Healing Magic Season 2,,NOT_YET_RELEASED,,9222,113,"Action, Fantasy",GREE Entertainment,LIGHT_NOVEL,,None-None-None,None-None-None
179992,Kikaijikake no Marie,,,NOT_YET_RELEASED,,525,5,"Action, Comedy, Romance, Sci-Fi",,MANGA,,None-None-None,None-None-None
180052,Sentai Red Isekai de Boukensha ni Naru,,,NOT_YET_RELEASED,,2636,37,"Action, Adventure, Comedy, Fantasy","KADOKAWA, Satelight",MANGA,WINTER,2025-1-None,None-None-None
180082,Chitose-kun wa Ramune Bin no Naka,,,NOT_YET_RELEASED,,1769,16,"Comedy, Romance",,LIGHT_NOVEL,,2025-None-None,None-None-None
180228,Ganbare! Nakamura-kun!!,"Go For It, Nakamura-kun!!",,NOT_YET_RELEASED,,4007,41,"Comedy, Romance, Slice of Life","Aniplex, Drive",MANGA,,2025-None-None,None-None-None
180292,Arafou Otoko no Isekai Tsuuhan Seikatsu,,,NOT_YET_RELEASED,,2305,36,"Ecchi, Fantasy","KADOKAWA, East Fish Studio",LIGHT_NOVEL,WINTER,2025-1-9,None-None-None
180367,Witch Watch,,,NOT_YET_RELEASED,,4781,28,"Comedy, Drama, Fantasy, Romance, Slice of Life","Bibury Animation Studios, Bit Grooove Promotion, Mainichi Broadcasting System",MANGA,SPRING,2025-4-None,None-None-None
180425,Ame to Kimi to,,,NOT_YET_RELEASED,,1233,11,"Comedy, Slice of Life",,MANGA,,2025-None-None,None-None-None
180460,Mattaku Saikin no Tantei to Kitara,,,NOT_YET_RELEASED,,1633,8,"Comedy, Mystery",KADOKAWA,MANGA,,2025-None-None,None-None-None
180516,Uma Musume: Cinderella Gray,,,NOT_YET_RELEASED,,2469,31,"Drama, Sports",CygamesPictures,MANGA,,2025-None-None,None-None-None
180523,Yasei no Last Boss ga Arawareta!,,,NOT_YET_RELEASED,,1252,24,"Action, Adventure, Fantasy",NBCUniversal Entertainment Japan,LIGHT_NOVEL,,None-None-None,None-None-None
180675,Apocalypse Hotel,,,NOT_YET_RELEASED,,1248,5,,"CygamesPictures, CyberAgent",ORIGINAL,,2025-None-None,None-None-None
180746,Shibou Yuugi de Meshi wo Kuu.,,,NOT_YET_RELEASED,,900,6,"Action, Drama, Mystery",,LIGHT_NOVEL,,None-None-None,None-None-None
180794,GaCen Shoujo to Ibunka Kouryuu,,,NOT_YET_RELEASED,,351,1,"Comedy, Romance",Nomad,MANGA,SUMMER,2025-7-None,None-None-None
180812,"A-Rank Party wo Ridatsu Shita Ore wa, Moto Oshiegotachi to Meikyuu Shinbu wo Mezasu.",I Left My A-Rank Party to Help My Students Reach the Dungeon Depths,,NOT_YET_RELEASED,,3658,29,"Action, Adventure, Comedy, Fantasy",Bandai Namco Pictures,LIGHT_NOVEL,WINTER,2025-1-12,None-None-None
180825,Maebashi Witches,,,NOT_YET_RELEASED,,1380,6,"Fantasy, Slice of Life","Sunrise, Bandai Namco Filmworks, Bandai Namco Music Live",ORIGINAL,SPRING,2025-4-None,None-None-None
180829,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikakete Kita,,,NOT_YET_RELEASED,,1260,15,"Comedy, Ecchi, Fantasy, Romance",WWWave,MANGA,,2025-None-None,None-None-None
180849,Kyuumei Senshi Nanosaver,,28.0,FINISHED,,20,1,Adventure,"Studio Junio, Studio Junio",ORIGINAL,SPRING,1997-4-9,1998-1-22
180929,Ruri no Houseki,,,NOT_YET_RELEASED,,1265,6,Slice of Life,"Aniplex, Studio Bind, EGG FIRM",MANGA,,2025-None-None,None-None-None
181078,"Bye Bye, Earth Season 2",,,NOT_YET_RELEASED,,1618,17,"Action, Adventure, Fantasy","LIDENFILMS, WOWOW",OTHER,,2025-None-None,None-None-None
181182,Shoushimin Series 2nd Season,,,NOT_YET_RELEASED,,5433,30,"Mystery, Slice of Life",,OTHER,SPRING,2025-4-None,None-None-None
181444,Kaoru Hana wa Rin to Saku,,,NOT_YET_RELEASED,,17949,467,"Comedy, Drama, Romance","Aniplex, CloverWorks",MANGA,,2025-None-None,None-None-None
181447,Saigo ni Hitotsu dake Onegai Shite mo Yoroshii Deshou ka,May I Ask for One Final Thing?,,NOT_YET_RELEASED,,4015,50,"Action, Comedy, Drama, Fantasy, Romance","Aniplex, LIDENFILMS",LIGHT_NOVEL,,2025-None-None,None-None-None
181641,Tokidoki Bosotto Russiago de Dereru Tonari no Alya-san Season 2,,,NOT_YET_RELEASED,,18004,273,"Comedy, Romance, Slice of Life",KADOKAWA,LIGHT_NOVEL,,None-None-None,None-None-None
181642,Tamagotchi! Tama Tomo Daishuu Go,,26.0,FINISHED,,28,1,"Comedy, Fantasy","OLM, Bandai",VIDEO_GAME,SPRING,2015-4-2,2015-9-24
181776,Murder Mystery of the Dead,,,RELEASING,,823,20,Mystery,"ABC Animation, Balus",OTHER,FALL,2024-11-14,None-None-None
181841,CITY THE ANIMATION,,,NOT_YET_RELEASED,,4369,24,"Comedy, Slice of Life",Kyoto Animation,MANGA,,2025-None-None,None-None-None
181870,Oraa Guzura Dado,,52.0,FINISHED,,87,4,Comedy,Tatsunoko Production,,FALL,1967-10-7,1967-9-25
181886,Kinnikuman: Kanpeki Choujin Shiso-hen Season 2,Kinnikuman: Perfect Origin Arc Season 2,,NOT_YET_RELEASED,,398,4,"Action, Comedy, Sports",Production I.G,MANGA,WINTER,2025-1-12,None-None-None
181951,Ookami to Koushinryou: MERCHANT MEETS THE WISE WOLF 2nd Season,,,NOT_YET_RELEASED,,8618,94,"Adventure, Fantasy, Romance",,LIGHT_NOVEL,,None-None-None,None-None-None
182060,Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,,,NOT_YET_RELEASED,,594,2,"Comedy, Fantasy, Romance",,OTHER,,2025-None-None,None-None-None
182143,Manga Kotowaja Jiten,,88.0,FINISHED,,17,0,Comedy,"TV Tokyo, Tsuchida Productions",,FALL,1980-10-11,1982-6-13
182145,Dokkan! Robotendon,,26.0,FINISHED,,15,0,"Adventure, Slice of Life","Sotsu, Tatsunoko Production, Tatsunoko Production",,FALL,1995-10-5,1996-3-28
182205,Tensei Shitara Slime Datta Ken 4th Season,,,NOT_YET_RELEASED,,18043,232,"Action, Adventure, Comedy, Fantasy",,LIGHT_NOVEL,,None-None-None,None-None-None
182255,Sousou no Frieren 2nd Season,,,NOT_YET_RELEASED,,23051,278,"Adventure, Drama, Fantasy","Toho, MADHOUSE",MANGA,,None-None-None,None-None-None
182300,Tsue to Tsurugi no Wistoria 2nd Season,,,NOT_YET_RELEASED,,14957,194,"Action, Adventure, Drama, Fantasy","Actas, Bandai Namco Pictures",MANGA,,None-None-None,None-None-None
182309,Grand Blue Season 2,,,NOT_YET_RELEASED,,8650,125,"Comedy, Slice of Life, Sports","Zero-G, Liber",MANGA,,None-None-None,None-None-None
182419,Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Toiteshimau kara.,,,NOT_YET_RELEASED,,579,2,"Mystery, Psychological, Supernatural","100studio, Pony Canyon",MANGA,,2025-None-None,None-None-None
182434,5-Oku-nen Button Part 2,,2.0,RELEASING,,105,0,Psychological,STUDIO SOTA,MANGA,FALL,2024-9-30,None-None-None
182483,Hime Kishi wa Barbaroi no Yome,,,NOT_YET_RELEASED,,900,8,"Comedy, Fantasy, Romance",KADOKAWA,MANGA,,2025-None-None,None-None-None
182544,Mahou Shoujo ni Akogarete 2nd Season,,,NOT_YET_RELEASED,,7084,85,"Comedy, Ecchi, Mahou Shoujo, Slice of Life",KADOKAWA,MANGA,,None-None-None,None-None-None
182550,Maboroshi Mabo-chan,,24.0,FINISHED,,12,0,"Adventure, Fantasy","Studio Comet, Studio Comet, Fuji TV",,SPRING,1992-4-17,1992-9-25
182578,Yozakura-san Chi no Daisakusen 2nd Season,,,NOT_YET_RELEASED,,3992,41,"Action, Comedy, Romance",NBCUniversal Entertainment Japan,MANGA,,None-None-None,None-None-None
182587,[Oshi no Ko] 3rd Season,,,NOT_YET_RELEASED,,25006,295,"Drama, Mystery, Psychological, Supernatural","Shueisha, KADOKAWA, Doga Kobo",MANGA,,None-None-None,None-None-None
182616,Nige Jouzu no Wakagimi 2nd Season,,,NOT_YET_RELEASED,,6978,39,"Action, Adventure",Aniplex,MANGA,,None-None-None,None-None-None
182771,Odayaka Kizoku no Kyuuka no Susume.,,,NOT_YET_RELEASED,,484,4,"Adventure, Fantasy, Slice of Life",,LIGHT_NOVEL,,None-None-None,None-None-None
182814,Kowloon Generic Romance,,,NOT_YET_RELEASED,,2745,18,"Drama, Mystery, Romance, Sci-Fi, Slice of Life","Shueisha, ADK Emotions",MANGA,,2025-None-None,None-None-None
182896,Boku no Hero Academia FINAL SEASON,My Hero Academia FINAL SEASON,,NOT_YET_RELEASED,,18505,200,"Action, Adventure","Toho, bones, Shueisha, Dentsu, Movic, Sony Music Entertainment",MANGA,,2025-None-None,None-None-None
182920,Cardfight!! Vanguard DivineZ Deluxe-hen,,,NOT_YET_RELEASED,,225,1,"Action, Adventure","Bushiroad, Kinema Citrus",OTHER,WINTER,2025-1-11,None-None-None
183127,Karaoke Iko!,,,NOT_YET_RELEASED,,539,3,"Comedy, Music","Doga Kobo, KADOKAWA",MANGA,,2025-None-None,None-None-None
183128,"Muchuu sa, Kimi ni.",,,NOT_YET_RELEASED,,554,1,Slice of Life,"Doga Kobo, KADOKAWA",MANGA,,2025-None-None,None-None-None
183133,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",,,NOT_YET_RELEASED,,1209,18,"Action, Adventure, Fantasy","EMT Squared, AlphaPolis",LIGHT_NOVEL,SPRING,2025-4-None,None-None-None
183159,Sinbi Apartment: Ghost Ball X-ui Tansaeng,,23.0,FINISHED,,33,0,Supernatural,,OTHER,,2017-11-9,2019-1-24
183160,Sinbi Apartment: Ghost Ball Z,,24.0,FINISHED,,16,0,"Fantasy, Supernatural",,OTHER,,2021-9-16,2022-7-28
183161,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",The Beginning After the End,,NOT_YET_RELEASED,,6848,215,"Action, Adventure, Fantasy","studio A-CAT, Slow Curve",OTHER,,2025-4-None,None-None-None
183274,Ore wa Seikan Kokka no Akutoku Ryoushu! ,,,NOT_YET_RELEASED,,1394,21,"Action, Adventure, Comedy, Ecchi, Fantasy, Mecha, Romance, Sci-Fi","Quad, GREE Entertainment",LIGHT_NOVEL,SPRING,2025-4-None,None-None-None
183275,Kanpeki Sugite Kawai-ge ga Nai to Konyaku Haki Sareta Seijo wa Ringoku ni Ura Reru,,,NOT_YET_RELEASED,,909,6,"Fantasy, Romance",TROYCA,LIGHT_NOVEL,,2025-None-None,None-None-None
183291,"Akujiki Reijou to Kyouketsu Koushaku: Sono Mamono, Watashi ga Oishiku Itadakimasu!",,,NOT_YET_RELEASED,,968,6,"Fantasy, Romance",,LIGHT_NOVEL,SPRING,2025-4-None,None-None-None
183385,"Watashi wo Tabetai, Hitodenashi",,,NOT_YET_RELEASED,,2803,32,"Drama, Horror, Psychological, Romance, Supernatural","Studio Lings, Infinite, Pony Canyon",MANGA,,2025-None-None,None-None-None
183423,ONE PIECE: Gyojin Tou-hen,One Piece Log: Fish-Man Island Saga,21.0,RELEASING,80.0,7479,177,"Action, Adventure, Comedy, Drama, Fantasy",Toei Animation,MANGA,FALL,2024-11-3,2025-3-23
183660,Kaya-chan wa Kowakunai,,,NOT_YET_RELEASED,,741,2,"Comedy, Horror, Slice of Life",,MANGA,,None-None-None,None-None-None
183744,Jibi Eopseo,,,RELEASING,57.0,899,18,"Comedy, Drama, Slice of Life, Supernatural","LICO, Laftel",MANGA,,2024-11-1,None-None-None
183960,Isekai Munchkin: HP 1 no Mama de Saikyou Saisoku Dungeon Kouryaku,,,NOT_YET_RELEASED,,583,5,"Action, Adventure, Fantasy",Durandal,MANGA,,None-None-None,None-None-None
183984,Arne no Jikenbo,,,NOT_YET_RELEASED,,403,4,Mystery,,VIDEO_GAME,,None-None-None,None-None-None
184034,Hotel Inhumans,,,NOT_YET_RELEASED,,572,1,"Action, Drama","Bridge, Nikkatsu",MANGA,,2025-None-None,None-None-None
184072,Yuru Camp△ SEASON 4,,,NOT_YET_RELEASED,,4567,35,"Comedy, Slice of Life",,MANGA,,None-None-None,None-None-None
184141,Boukyaku Battery (TV) 2nd Season,,,NOT_YET_RELEASED,,1216,5,"Comedy, Sports","KADOKAWA, MAPPA",MANGA,,None-None-None,None-None-None
184237,SAKAMOTO DAYS Part 2,,,NOT_YET_RELEASED,,4067,32,"Action, Comedy",TMS Entertainment,MANGA,SUMMER,2025-7-None,None-None-None
184279,Ballpark de Tsukamaete!,,,NOT_YET_RELEASED,,511,4,"Comedy, Romance, Slice of Life, Sports","EMT Squared, CyberAgent",MANGA,,2025-None-None,None-None-None
184321,Amayo no Tsuki,,,NOT_YET_RELEASED,,1559,16,"Drama, Romance, Slice of Life",,MANGA,,None-None-None,None-None-None
184376,Death March Kara Hajimaru Isekai Kyousoukyoku (Zoku-hen),,,NOT_YET_RELEASED,,950,7,"Action, Adventure, Comedy, Fantasy",,MANGA,,None-None-None,None-None-None
184470,Himitsu no AiPri 2nd Season,,,NOT_YET_RELEASED,,141,1,Music,,VIDEO_GAME,,None-None-None,None-None-None
184492,Mairimashita! Iruma-kun 4,,,NOT_YET_RELEASED,,5718,76,"Comedy, Fantasy, Supernatural",,MANGA,,None-None-None,None-None-None
184574,Dekin no Mogura,,,NOT_YET_RELEASED,,670,4,"Comedy, Drama, Slice of Life, Supernatural","Brain's Base, Avex Pictures",MANGA,SUMMER,2025-7-None,None-None-None
184575,Busamen Gachi Fighter,,,NOT_YET_RELEASED,,301,3,,"EGG FIRM, White Fox",MANGA,,None-None-None,None-None-None
184591,"Watashi ga Koibito ni Nareru Wake Naijan, Murimuri! (※Muri ja Nakatta!?)",,,NOT_YET_RELEASED,,2581,27,"Comedy, Romance","studio MOTHER, DeNA",LIGHT_NOVEL,SUMMER,2025-7-None,None-None-None
184639,Anne Shirley,,,NOT_YET_RELEASED,,1324,5,"Drama, Slice of Life","The Answer Studio, NHK",OTHER,SPRING,2025-4-None,None-None-None
184812,Gendai Goyaku,,12.0,FINISHED,,34,0,Comedy,"ILCASHIPS, King Records",OTHER,SUMMER,2024-7-7,2024-9-22
184951,Seihantai na Kimi to Boku,,,NOT_YET_RELEASED,,1689,13,"Comedy, Drama, Romance, Slice of Life",Lapin Track,MANGA,WINTER,2026-1-None,None-None-None
184989,Nazotoki wa Dinner no Ato de,,,NOT_YET_RELEASED,,647,6,"Comedy, Drama, Mystery",MADHOUSE,OTHER,,2025-4-None,None-None-None
184997,Shabake,,,NOT_YET_RELEASED,,222,3,"Fantasy, Mystery",Bandai Namco Pictures,OTHER,,2025-None-None,None-None-None
185039,Toumei Otoko to Ningen Onna: Sonouchi Fuufu ni Naru Futari,,,NOT_YET_RELEASED,,952,8,"Comedy, Romance, Supernatural",,MANGA,,2025-None-None,None-None-None
185070,Uchuujin MuuMuu,,,NOT_YET_RELEASED,,392,0,"Mystery, Sci-Fi, Slice of Life",,MANGA,,2025-None-None,None-None-None
185116,Gnosia,,,NOT_YET_RELEASED,,485,6,"Drama, Mystery, Sci-Fi",Aniplex,VIDEO_GAME,,2025-None-None,None-None-None
185119,Shin Skyers 5,,25.0,FINISHED,,22,0,"Action, Sci-Fi",Tele-Cartoon Japan,ORIGINAL,FALL,1971-10-14,1972-3-3
185211,Yowa Yowa Sensei,,,NOT_YET_RELEASED,,747,9,"Comedy, Ecchi, Romance",,MANGA,,None-None-None,None-None-None
185213,Kidou Senshi Gundam GQuuuuuuX,Mobile Suit Gundam GQuuuuuuX,,NOT_YET_RELEASED,,3330,11,"Drama, Mecha, Sci-Fi","Studio Khara, Sunrise",ORIGINAL,,None-None-None,None-None-None
185262,Hell Mode: Yarikomi Suki no Gamer wa Haisettei no Isekai de Musou Suru,,,NOT_YET_RELEASED,,572,3,"Action, Adventure, Fantasy",,LIGHT_NOVEL,,2025-None-None,None-None-None
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Samurai X: Trust and Betrayal,4.0,FINISHED,85.0,40252,1854,"Action, Drama, Romance","Studio DEEN, Aniplex of America",MANGA,WINTER,1999-2-20,1999-9-22
49,Aa! Megami-sama!,Oh! My Goddess,5.0,FINISHED,69.0,9555,105,"Comedy, Drama, Romance, Supernatural","Bandai Visual, KSS, Kodansha, AnimEigo, AIC",MANGA,WINTER,1993-2-21,1994-5-17
51,Tenshi Kinryouku,Angel Sanctuary,3.0,FINISHED,55.0,6075,33,"Action, Drama, Ecchi, Romance, Supernatural","Bandai Visual, Hal Film Maker, AIC, Lantis, Media Blasters",MANGA,SPRING,2000-5-25,2000-8-25
81,Kidou Senshi Gundam: Dai 08 MS Shotai,Mobile Suit Gundam: The 08th MS Team,12.0,FINISHED,77.0,18725,560,"Adventure, Drama, Mecha, Romance, Sci-Fi",Sunrise,ORIGINAL,WINTER,1996-1-25,1999-7-25
82,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,Mobile Suit Gundam 0080: War in the Pocket,6.0,FINISHED,79.0,17195,980,"Adventure, Drama, Mecha, Sci-Fi","Sunrise, Bandai Visual, Bandai Entertainment",ORIGINAL,SPRING,1989-3-25,1989-8-25
84,Kidou Senshi Gundam 0083: STARDUST MEMORY,Mobile Suit Gundam 0083: Stardust Memory,13.0,FINISHED,67.0,11643,141,"Adventure, Drama, Mecha, Sci-Fi","Sunrise, Bandai Visual, Bandai Entertainment",ORIGINAL,SPRING,1991-5-23,1992-9-24
91,Shin Kidou Senki Gundam Wing: Endless Waltz,Mobile Suit Gundam Wing: Endless Waltz,3.0,FINISHED,72.0,7574,88,"Action, Drama, Mecha, Sci-Fi","Sunrise, Bandai Visual, Bandai Entertainment",ORIGINAL,WINTER,1997-1-25,1997-7-25
108,Ou Dorobou JING in Seventh Heaven,Jing: King of Bandits - Seventh Heaven,3.0,FINISHED,65.0,2128,11,"Adventure, Comedy, Fantasy, Psychological","Aniplex, ADV Films, Funimation, Studio DEEN",MANGA,WINTER,2004-1-21,2004-4-28
